County,District Name,BP: 6142.5 Environmental Education,BP 6142.5 Link to Policy,Path to PDF,PDF Text
Sutter,Live Oak Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030189&revid=cEyjZC21KIg9wrIm5Fwb6w==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,Live_Oak_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  08192021  last reviewed date  08192021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual live oak unified school district
Sutter,Yuba City Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030795&revid=FsWplusDEDcpplusQkdV2OjZRQDA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,Yuba_City_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  01082019  last revised date  10122021  last reviewed date  10122021 environmental education governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual yuba city unified school district
Tehama,Corning Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030739&revid=OPmiSjHiOrjFO6nn6GVTGQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,Corning_Union_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  08152012  last reviewed date  08152012 governing board recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual corning union elementary school district
Tehama,Corning Union High,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030604&revid=zIxV9UUbsMUkYql2JxqvEw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,Corning_Union_High_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  08212014  last reviewed date  08212014 board trustees recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual corning union high school district
Tehama,Evergreen Union,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030922&revid=t0B4wia7P6ErFdVzr9b3pw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,Evergreen_Union_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  11122019 board education recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle    superintendent designee may develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught      goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships         board policy manual evergreen union school district
Tehama,Gerber Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030751&revid=zAANHMwZ3UB5oslshzfdhBYsg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,Gerber_Union_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  08232021  last reviewed date  08232021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual gerber union elementary school district
Tehama,Reeds Creek Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030366&revid=Pa09Splus3r6keYk1KFrek7WQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,Reeds_Creek_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  10252012  last revised date  10212021  last reviewed date  10212021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual reeds creek elementary school district
Trinity,Mountain Valley Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030584&revid=fknSRAGcuFlSFgHzEEzZYA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,Mountain_Valley_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  03122008  last revised date  08112021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual mountain valley unified school district
Trinity,Trinity Alps Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030232&revid=xUmYFxBuQK0swOplusisnFF3w==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Trinity_Alps_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  10142009 board education recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle    superintendent designee shall develop environmental education program aligned state academic standards  curriculum frameworks  local interests  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught      goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  board policy manual trinity alps unified school district
Tulare,Alpaugh Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030677&revid=iwplusukkN1X1UAIpc1MSn5hw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Alpaugh_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  02112016  last reviewed date  02112016 governing board recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual alpaugh unified school district
Tulare,Alta Vista Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030681&revid=qg7eVJI2xnHPOo4VLeAVyg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Alta_Vista_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  01082014  last reviewed date  01082014 board trustees recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual alta vista elementary school district
Tulare,Burton Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030559&revid=KofeqFadWiydbLplushbplusXehw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Burton_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  09011990  last revised date  05182020  last reviewed date  05182020 board trustees recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual burton elementary school district
Tulare,Earlimart Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030766&revid=6Qj8plusVQv7lZUtkUrr01RYw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Earlimart_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  02072023  last reviewed date  02072023 board trustees recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual earlimart school district
Tulare,Hope Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030940&revid=SNa7p58iy5hnKNq7s1GIplusw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Hope_Elementary_Tulare_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  09142005  last revised date  09112019  last reviewed date  09112019 board trustees recognizes schools play crucial role educating students environmental issues preparing stewards natural resources  quality life future generations depend upon students  willingness ability solve today s environmental problems prevent new ones developing  board desires offer environmental education fosters attitudes personal responsibility toward environment provides students concepts  knowledge skills needed contribute meaningfully decisions involving environment resources  grade levels  environmental facts taught relate  students understand basic ecological principles appreciate interrelated nature living processes  effect human activities ecological relationships  interdependence humanity nature  board encourages school classroom activities encourage students recycle  conserve water energy  use biodegradable materials possible  dispose wastes environmentally sound way  board encourages staff provide students opportunities increase understanding science interdependence living things study endangered species local habitats participation projects related study  students shall offered opportunity participate outdoor education programs  board policy manual hope elementary school district  porterville 
Tulare,Liberty Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030501&revid=Z9P8v5WpnVRFxUiXYetCHQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Liberty_Elementary_Tulare_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  03142017  last revised date  09142021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual liberty elementary school district
Tulare,Lindsay Unified,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030503&revid=6OSGslshynEwQ8ajCV3eng3YQ==&PSID=,Lindsay_Unified_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  06022014  last reviewed date  06022014 board trustees recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendent designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendent designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual lindsay unified school district
Tulare,Monson-Sultana Joint Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030572&revid=p7Z4DlmPDb31HQyeipFF1A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Monson_Sultana_Joint_Union_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  11132007  last reviewed date  11132007 governing board recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle  superintendentprincipal designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendentprincipal designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught  goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships  board policy manual monsonsultana joint union elementary school district
Tulare,Pixley Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030784&revid=Buggpejd2UFplusH88sYzipFA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Pixley_Union_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  07132021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual pixley union school district
Tulare,Pleasant View Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030786&revid=tXhgJMPTumdFJxouqOslshTvQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Pleasant_View_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  09022008  last revised date  10122021  last reviewed date  10122021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual pleasant view elementary school district
Tulare,Strathmore Union Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030210&revid=DoZkFayt1rslshxRgxIJwGZRg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Strathmore_Union_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  10102007  last revised date  10112021  last reviewed date  10112021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  board policy manual strathmore union elementary school district
Tulare,Three Rivers Union Elementary,1.0,https://drive.google.com/drive/folders/1xQJvcPHqUFWOeZ21oYOh74Rs-Ey-mV5Z,Three_Rivers_Union_Elementary_BP6142.pdf,instruction bp 61425 environmental education board trustees recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle
Tulare,Tipton Elementary,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030230&revid=P8abABcFy0Lu9slshdGF8mCiQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Tipton_Elementary_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  11062007 board trustees recognizes schools play crucial role educating students importance environment preparing stewards natural resources  board believes students value environment  respect life forms  understand basic ecological principles support planet  live ecologically responsible lifestyle    superintendentprincipal designee shall develop environmental education program aligned state academic standards curriculum frameworks  superintendentprincipal designee shall determine district s environmental education program integrated district s science curriculum subjects courses concepts may explicitly systematically taught      goal district s environmental education program shall provide students understanding interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program shall emphasize coordination instructional resources active student participation onsite resource conservation management programs promotion service learning partnerships         board policy manual tipton elementary school district
Tulare,Tulare City,1.0,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030242&revid=SUJ0oswEHuMP8e5cgUvesg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=ruE8yj8gaZHBkLjNHWmKZw==&PG=6&IRP=0&isPndg=false,Tulare_City_BP6142.pdf,policy 61425  environmental education status  adopted original adopted date  09132005  last revised date  09142021  last reviewed date  09142021 governing board recognizes schools play crucial role educating students relationship humans natural world preparing skills  knowledge  principles needed solve environmental problems  board believes students understand ecological systems impact human action systems  including  limited  climate change  district s environmental education program shall promote environmental literacy shall prepare students stewards natural resources live environmentally sustainable lifestyle  district s local control accountability plan may include local goals priorities environmental literacy  district s environmental education program may taught across district curriculum science  historysocial science  english language arts  health   extent practicable  mathematics  instruction shall aligned stateadopted standards curriculum frameworks may include  limited  interactions interdependence human societies natural systems  people s dependence influence natural systems  ways natural systems change people benefit influence change  fact boundaries prevent matter flowing systems  fact decisions affecting resources natural systems complex involve many factors  district s program may also provide active student participation onsite resource conservation management programs promotion service learning partnerships  superintendent designee may collaborate local educational agencies andor communitybased organizations enhance curriculum learning experiences provided students  superintendent designee shall ensure environmentbased learning experiences made available equitable basis environmental literacy curriculum reflects linguistic  ethnic  socioeconomic diversity california  appropriate  superintendent designee shall provide professional development teachers development effective implementation curriculum activities inside outside classroom promote environmental literacy  updates  91305  91421 board policy manual tulare city school district
